rating, date, content
"1","2020.11.17","신기한 이야기가 있을줄 알았지만 소재만 신기했다. 책중반부에 가서는 소재마저 식상해져버린 느낌"
"5","2020.11.16","잔잔하고 감동적이에요. 오랜만에 재밌는 소설하나 읽었습니다:)"
"5","2020.11.15","봄바람같이 설렘 가득한 이야기들이 줄어드는것이 안타까워 아끼고 아껴가며 읽었는데 마지막챕터에서 울고말았네요 ㅜㅜ 여운이남습니다"
"4","2020.11.15","술술 편하게 읽혔습니다"
"5","2020.11.14","이야기가 따숩고 행복하고 어떻게 이런 생각을 해내셨는지 창의력이 대단하세요! 글이 술술 읽혔고 재밌었어요! 저도 꿈 사고 싶네요~"
"5","2020.11.13","처음에는 뭔가 싶어서 중단할까 생각했지만 신기하게도 계속보게되는 책. 웃다가 울다가 잘보고 갑니다"
"5","2020.11.09","꿈에서 깬 아침에 내가 어떤 꿈을 사러갔었던걸까 생각하게 해주는"
"2","2020.11.07","발상은 기발한데 너무 동화같다고 해야할까? 저는 좀 실망이었네요."
"5","2020.11.07","읽으면 읽을수록 스토리에 빠지게 되네요, 동화를 읽고 있는것 같은 느낌도 들었고 현실과 상상속 세상을 왔다갔다 거니는 느낌이였어요. 너무 재미있게 읽었어요. 중간에 짧은 한스토리에서는 눈시울이 살짝 붉어지기도 했어요."
"5","2020.11.06","주변에도추천할만큼재미있었습니다!"
"1","2020.11.05","너무 멋부린 문장때문에 매끄럽게 읽히지않아요... 해리포터식 묘사와 표현을 어설프게 따라한느낌.... 제목보고 기대해서그런지 너무너무 실망스러워요..."
"5","2020.11.05","책 읽는게 힘든 분도 이 책은 한 번에 다 읽을만큼 매력적인 내용입니다"
"5","2020.11.05","제 인생 소설이에요. 작가님 제발 시리즈로 내주시길..ㅜㅠ"
"5","2020.11.04","내내 재밌게 읽다가 마지막에는 코끝이 찡해지네요 왜 인기작인지 알겠습니다"
"5","2020.11.04","재밌어요! 영화로 만들어졌움 좋겠네여 ㅎㅎ"
"5","2020.11.02","너무재밌게잘읽었어요 정말시간가는줄몰랐고, 진짜이런곳이있었으면 생각하게됬어요^^"
"5","2020.11.02","술술 읽히는데다 재미도 감동도 가득이었어요. 누구에게나 추천해주고 싶은 소설입니다. 시리즈로 계속 나왔으면 좋겠어요~!"
"5","2020.11.02","올해 읽은 책중에 가장 재밌고 감동적인 책이었어요.  다시 또 읽으려구요????"
"5","2020.11.01","평 잘 안쓰는데.... 올해 최고의 책이었습니다. 어린시절로 돌아가 정말 재미있는 동화를 읽는 기분이었어요. 앞으로 잠들 때 마다 이 책의 이야기가 생각날 듯 합니다."
"5","2020.10.30","그리운 꿈처럼 달콤하고 맛있는 소설"
"5","2020.10.30","잘 읽었습니다. 보는내내 훈훈 따뜻한 맘으로 본것같아요. 마지막까지도.... 첨에는 세계관이 너무 독특해서 좀 이해를 못했지만, 금방 머릿속으로 상상하며 내가 그린 인물들을 상상하며 읽고 있었네요 ㅎㅎ"
"5","2020.10.30","문장 하나하나가 아름답고 기억에 오래 남아서 다시 읽고 싶은 책입니다. 이번 년도에 읽은 책중 재일 제밌게 읽은 책일듯 싶습니다"
"5","2020.10.29","소설은 잘 못읽는데 술술 읽혔어요."
"5","2020.10.29","한동안 헤어 나오기 힘들 정도로 여운이 남는 책이었습니다. 읽는 것만으로도 힐링을 느끼게 해준 책은 정말 오랜만이네요."
"4","2020.10.28","가볍지만 쉽게 빠져듭니다. 마지막에 눈물 흘리게 하네요.  시즌제 드라마로 나오면 좋을 것 같아요."
"4","2020.10.28","꿈에 대해 나도 관심이 많은 편이다. 그런데 꿈의 다양함, 꿈의 진행과정, 꿈이 나에게 어떤 영향을 미치는지 등을 이렇게 완벽한 이야기로 풀어낼수 있다니 놀랍다.  디즈니같은 곳에서 영화화 되었으면 좋겠다."
"5","2020.10.28","소설의 매력을 느끼게 해 준 책.  꿈의 소중함을 느끼게 해 준 책.  또 읽고 싶은 책."
"5","2020.10.28","옹해 읽은 소설책 중 최고입니다"
"5","2020.10.27","잘알고있는 꿈을 또다른 세계로 둔것부터가 참신했다 즐겁고 슬픔이 아주 조화롭다 책으로 남기고싶은"
"5","2020.10.27","지치는 일상에 잠시 쉼표가 되어주는 책이네요. 오늘은 퇴근하고 푸욱 자야겠습니다."
"5","2020.10.26","꿈을 판매한다는 신선한 소재에 재밌는 이야기가 잘 녹여져 있는 소설! 뿐만 아니라 다채로운 등장인물들과 사건사고가 재밌다! 등장인물들의 네이밍이 재밌다. 달러와 페니부터 스피도, 웨더, 모태일(못해 일) 등 ㅋㅋㅋ 작가님의 재치넘치는 작명센스가 소소한 웃음을 머금게 해주었어요!"
"5","2020.10.25","어렵게 쓴 글이 아니라서 장르소설처럼 술술 읽히는데 어른의 동화 같은 느낌으로 마음이 평화로워지네요. 좋은 글이라는 생각이 들어요."
"5","2020.10.23","구독하는 유튜브 채널에서 언급해서, 읽어봤는데.. 요즘 힘든 마음이 힐링되는 기분이었어요. 주옥같은 구절들을 읽으면서 시간과 삶의 의미를 되돌아볼 수 있었어요. 강추 합니다."
"5","2020.10.22","미친책 보다가 5번 울었어요"
"4","2020.10.22","이소설은 어른들을 위한 동화같다는 생각이 듭니다. 가슴을 따뜻하게 하고 설레고 슬프고 기쁘고 행복하게도 합니다. 저도 보고싶은 사람이 있어서.. 꼭 한번 꿈백화점에 가보고 싶습니다."
"4","2020.10.22","오랜만에 입가에 미소가 지어지는 따스한 소설입니다^^"
"5","2020.10.21","꿈에 관한 달콤한 상상 자기 전에 읽기 너무 좋았어요."
"5","2020.10.20","4.5 점 정도! 손님들 내용을 좀 더 탄탄하게 500페이지 정도였으면 더 좋았을 것 같아요 짧게짧게 끝니서 조금 아쉽네요.. 도제 에피소드가 제일 좋았어요 연말에는 안나가고 애기들이랑 있어주는 걸로.. ㅜㅜ"
"5","2020.10.20","외국소설과 한국소설이 절묘하게 섞인 느낌입니다 뭔가 이국적이면서도 익숙한 느낌으로 다가와 아주 신선했어요 읽고나니 마음이 따뜻해지네요"
"5","2020.10.18","오랜만에 기분좋은 상상을 경험할 수 있었습니다  익숙한 상황과 장면에 공감할 수 있었고  가벼운 듯 다가와 묵직한 교훈과 감동을 얻어갑니다 마음 따뜻해지는 소설  강추!!"
"5","2020.10.18","따뜻하고 포근한 책이에요 완전 몰입해서 읽다가 울었네요...ㅠㅠ"
"5","2020.10.18","울어버렸습니다ㅜㅜ 포근하고 위로해주는 느낌이라 참 좋았습니다."
"4","2020.10.15","되게 금방 금방 읽히고 나오는 이야기들이 굉장히 현실적이라서 공감이 됩니당"
"4","2020.10.15","내용은 한국적인데 배경이나 설정이 외국느낌인데 위화감이 없네요. 읽다가 울뻔했어요."
"4","2020.10.15","오랜만에 밝고 유쾌하고 잘 짜여진 소설을 읽었네요. 잔잔하게 재밌는 책이었습니다."
"5","2020.10.15","도저히 한국작가가 썼다고 하기엔 문체나 내용들이 너무 신선하고 감동적이네요. 이 작가님의 앞으로의 행보가 기대됩니다.다음작품 하루빨리 만나길 기대해요."
"5","2020.10.14","책보고 울었다는 후기 보고 보는 내내 대체 어디서 울어야 하나 고민했는데 마지막에 폭풍오열햇어요 눈물이 또르르"
"5","2020.10.14","시간가는줄 모르고 재미있게 읽었습니다."
"5","2020.10.13","책을 읽는동안 꿈을 꾸게되면 내가 백화점가서 사온 꿈일까? 그렇다면 왜 산걸까? 등등 재밌는 상상을 하게되었습니다. 페니와 만나서 이야기하는 상상하면 시간가는 줄 모르는것같아요~"
"5","2020.10.12","한국신 소설에서 많이 못본 설정인데 한국배경이라 친숙합니다 구성 설정 주제 다 재밌게봤어요"
"5","2020.10.11","읽는 내내 너무 행복한 시간들이여서 아껴읽고 싶은 책이었어요. 많이 울기도 했고, 설렘을 느끼기도 했어요. 저는 아마 이 백화점의 단골손님일것 같네요. 작가님을 꼭 만나뵙고 싶은 소설이었어요. 좋은 글을 써서 세상에 내주셔서 감사합니다."
"5","2020.10.11","이 소설처럼 꿈을 사고 원하는 꿈을 꿀 수 있다면 즐겁겠네요. 오랜만에 엉뚱한 상상을 하게 됩니다"
"5","2020.10.10","dollar good 달라 좋아  조상님이 미국인 이셨군요!"
"5","2020.10.09","재밌어요 끝이나는게 아쉽네요"
"5","2020.10.08","재밌어요 잔잔하지만 빠져들게하는 매력의 이야기들이 펼쳐져있습니다, 판타지요소가 섞인만큼 상상하는 것도 즐거웠습니다."
"5","2020.10.07","8년의 무명생활을 어떻게 견딜까? 지금 내 마음이 딱 그 마음 같다. 남보다 뒤쳐진 것 같은 나날들. 초딩 애들 읽혀도 좋겠다. 기발한 소재의 책이다."
"5","2020.10.04","잠들기 전에 읽기 좋은책이에요. 재미있게 읽었습니다 ~~"
"4","2020.10.04","재밌게 읽었어요~~"
"5","2020.10.03","참나ㅠㅠㅠ 청소년 도서 보고 아직도 이렇게 운다 증말ㅠㅠ"
"5","2020.10.02","어른이 읽어도 재밌네요."
"5","2020.09.29","작가의 상상력과 내용의 삼박함이 오랜만에 웃으며 울며 책을 읽는 순간이 행복하다는 걸 느꼈습니다. 오랜만에 밝은 책을 읽으니 기분이 좋네요."
"3","2020.09.28","가볍고 앉은자리에서 후루룩 읽을 만한 소설이에요. 아기자기한 상상력, 큰 악역이 없는 따뜻한 꿈나라 세계를 둘러본 느낌이에요. 다만 '2번 다시', '기회를 1번 더' 같은 기본적인 맞춤법이 틀린 부분이 수정되었으면 좋겠네요. 재미있게 읽다가 몰입이 와장창 깨졌습니다ㅠㅠ"
"3","2020.09.28","쉽게 술술 읽히고 오랜만에 '재미있는' 소설을 읽었어요. 다른 평점들처럼 정말 딱 청소년 소설같은 느낌이에요. 생각하지 않아도 되는 설명 다 해주는 친절한 소설"
"5","2020.09.27","너무 마음이 편안해지는 이야기에요ㅎㅎ 작가의 상상력에 놀라고 갑니다ㅎ"
"5","2020.09.27","표지가 이뻐서 읽기 시작했는데 여운이 남을정도의 감동..진짜 너무 재밌고 마지막에는 너무 슬퍼서 울음이 나올정도.."
"5","2020.09.27","오랜만에 너무 재미있게 읽음 책입니다. 좋은 책 감사드려요^^"
"5","2020.09.26","와... 엄청 울어서 눈 아픕니다 ㅜㅜ 너무나 아름답고 환상적인 이야기였어요. <마침>이란 두 글자 보고 슬펐을 정도로요"
"5","2020.09.26","처음에는 그냥 읽어보자였습니다만 읽다보니 상상력에 놀라고 내용이 가슴에 와 닿아 눈물도 글썽이게 되더군요. 잘 읽었습니다. 작가님!"
"5","2020.09.25","책을 읽으면 이렇게 까지 마음이 편안했던 적이 없는 것 같아요 너무 편하게 잘 읽었습니다"
"5","2020.09.25","앉은 자리에서 순식간에 다 읽었어요! 어떻게 이런 상상을 할 수 있을까??"
"4","2020.09.25","마치 해리포터같이 판타지인게 분명한데 눈앞에 생생하게 그려지는 흥미로운 소설이네요  한국에도 이런 글을 쓰는 작가님이 계신다니 신기했어요"
"5","2020.09.24","에피소드 하나하나가 주옥같아요 ㅎㅎ 2편으로 전설의 제작자들의 과거얘기나 막심과 페니의 로맨스도 보고 싶네요"
"5","2020.09.24","진짜진짜 재밌게 읽었어요. 매 에피소드가 톡톡 튀고 생각을 깊게 만드는거같아요. 장기 연재로 했어도 성공했을 책. 외전 더 보고싶어요ㅠㅜ"
"5","2020.09.23","재밌어요 꿈에 대해 이런 생각을 하게 되다니"
"4","2020.09.22","재능있는 아마추어 작가의 환영할만한 데뷔작. 작가가 자신이 잘 아는 소재와 경험을 재료 삼아, 고지식할 정도로 솔직하게 창작했다는 점만으로도, 이 책은 많은 독자들에게 사랑받을 자격이 있다. 창작 테크닉이 서투른 건 아무런 문제가 되지 않는다. 초보 작가가 제일 많이 반복하는 실수에서 영리하게 벗어나 있는 힐링 판타지."
"5","2020.09.21","자기 전에 조금씩 아껴서 읽었어요^^ 좋은 꿈을 꿀 수 있을 것 같은 책이예요^^"
"5","2020.09.21","진짜 너무 재밌다..말이 안나온다 ㅜㅜ 인생책 이에요  소장가치 있어서 책으로 사야겠어요"
"5","2020.09.20","좋아요 흡입력 좋은 책"
"5","2020.09.18","최근 읽은 책 중 가장 꿈같은 이야기에요. 꿈백화점에 들어갔다 온것만 같아요. 동심도 있고 감동도 있는 행복한 책입니다 ㅎㅎ 하루만에 술술 다읽었어요"
"5","2020.09.18","감동이였습니다. 여러번 읽게될 도서가 될것 같습니다"
"5","2020.09.17","재미있게 편안히 읽었습니다. 오늘의 전 무슨 꿈을 구매하게 될까 궁금하네요 ㅎㅎ"
"5","2020.09.16","편안하게 읽기 좋은 책입니다 세계관도 특이해서 읽는 내내 즐거웠어요"
"5","2020.09.15","마음이 편안해지는 책. 힘들땐 달러구트 꿈백화점에가서 위로받고싶네요^^"
"5","2020.09.15","몽글몽글 따뜻한 분위기의 동화"
"5","2020.09.15","포근하고 사랑스러운 분위기"
"5","2020.09.14","술술 잘읽었네요 다 읽고나니 제가 페니가 되어 긴꿈을 꾼듯한 느낌이에요"
"5","2020.09.13","재밌어요 ㅎㅎ 근데 문체는 많이 간결해서 약간 어려지는 느낌이네요"
"5","2020.09.11","이 책을 읽고있으면 마음이 너무 편안해져요 세계관도 특이해서 흥미롭게 읽었습니다"
"4","2020.09.11","대여 이벤트로 저렴한 가격에 봤는데, 예상보다 재밌었습니다."
"4","2020.09.11","리뷰 많이 보고 읽으면 재미가 반감됨;"
"5","2020.09.10","읽는내내 따뜻했고 꿈을 꾸는 것 같았습니다, 오랜만에 술술 읽히는 글들 이였고 문장이였습니다. 책을 신중히 고르고 읽고 또 끝을 맺을 때 ..행복한 기분이 드는 게 얼마만인지 모르겠네요, 상상하며 읽는 소설을 너무 좋아하는데 제게 꿈꾸는 시간을 주셔서 감사합니다 작가님"
"5","2020.09.09","세계관이 너무 예쁘고 포근해요 상상할 거리도 많구요! 전 대여로 읽었지만 조만간 구매할 생각이에요 소장하고 싶은 세계관과 이야기"
"5","2020.09.09","술술읽히는 너무 재미있는책! 흥미로워서 뒷내용이 자꾸만 궁금해지는책이에요ㅠㅠ 끝나는게 아쉬울만큼 재미있었습니다-!"
"5","2020.09.09","오랜만에 읽는 마음이 따뜻해지는 책이였어요! 가족한테도 추천할거에요 :)"
"5","2020.09.08","따뜻한 이야기. 술술 읽혀서 재밌고 흥미로운 세계관이네요"
"5","2020.09.08","재밌고 술술 읽혀요 어렵지 않으면서 교훈적이기도 하고요 판타지이나 터무니 없지 않고 과하지 않으면서 흥미로워요 한국 작가라는 부분에서 더 감탄을 금치 못합니다"
"5","2020.09.07","재밌었어요! 따뜻한 책!"
"5","2020.09.06","책이 넘기기 아쉬울 정도로 재미있습니다. 정말 해리포터랑 비슷한 분위기에요. 다음권도 있었으면 좋겠어요ㅠ"
"5","2020.09.06","따뜻하고 신비롭고 뭉클하고 재밌었어요 작가님 돈길만 걸으세요 ㅜ"
"5","2020.09.06","꿈을 꾸고난 후의 감정이 얼마나 중요하고 가치있는지 느꼇어요"
"5","2020.09.05","정말 재밌게 읽었어요 술술 읽히네요"
"5","2020.09.05","황홀한 여정이었습니다."
"5","2020.09.04","무엇보다 마지막에 지은이가 우리나라 사람이라는 게 가장 소름 돋았다"
"5","2020.09.03","처음에 책속에서 한국이름이 나오기 전까진 한국작가가 쓴거라고 생각을 못했어요. 꿈백화점이라니 재미있고 신기한 소재로 이야기를 풀어내서 재미있게 읽었습니다. 청소년이 아니고 성인이 읽어도 재밌게 읽을 수 있어요."
"5","2020.09.03","가볍게 읽기 너무 좋아요. 꿈에 대한 환상이 생기네요. 실사화 하면 정말 좋겠는 소설이네요. 오늘 밤 저도 꿈 백화점에 가보고 싶어요."
"5","2020.09.03","저도 가고싶네요~~~"
"5","2020.09.02","마음이 따뜻해지는 책 :)"
"5","2020.09.02","꿈에대해 더 깊게 생각 해 볼 수 있었습니다. 제가 자각하지 못할 뿐, 이런 삶에서 살고 있을 수도 있겠네요."
"5","2020.09.02","마지막 이야기는 보다 울었네요. 외국 도서인줄 알고 와 현지화가 잘 되어있구나 했는데 마지막에 적힌 작가 이름에 놀랐어요."
"5","2020.09.01","너무 새롭고 놀랍고 대단하다는.... 깊은 삶의 의미를 가볍게 동화처럼 느낄수 있었습니다."
"5","2020.09.01","꿈의 세계에 대해서 다시 생각해 볼 수 있는 좋은 시간이었어요. 꿈 백화점에 입장할 수 있는 시간이 무척이나 기대됩니다! 이제 일찍 자려고요~~"
"5","2020.09.01","따뜻하고 발랄한 동화소설"
"4","2020.08.31","읽는 내내 한편의 애니를 보는 것 같고 생기발랄한 동화를 읽는 기분이 든다. 꿈...꾸는 행위가 인생의 길잡이며, 해결사, 안식처 등의 삶의 투영이라고 느껴지게 만듭니다. 극적인 반전이나 큰 사건이 없지만 중간에 책을 덮을 수 없게 만드는 잔잔한 재미가 있습니다."
"5","2020.08.30","이 책 덕분에 자기 전에 무슨 꿈을 꾸게 될지 기대되네요 ㅠㅠ ❤❤"
"5","2020.08.30","머릿속에 구연동화가 펼쳐지는 책 소설이란 의미가 걸맞는 작품입니다."
"5","2020.08.29","너무 좋은 따뜻한 책이네요"
"4","2020.08.27","따뜻한 이야기. 아쉬운 부분도 있지만 좋은 부분이 더 많았어요."
"5","2020.08.27","작가분은 어떻게 이런 생각을 하시었는지... 덕분에 잠들기전에 좀 설렙니다. ^^"
"5","2020.08.26","어떤 꿈을 꾸든 이 책 덕분에 괜찮을 것 같아요 선물하고 싶은 사람이 많은 책이에요"
"5","2020.08.26","기분이 좋아지는 소설이었어요 꿈얘기도 누구나 겪어봄직한 꿈들을 소설화해서 신기하고 재밌었어요"
"4","2020.08.25","재밌게 술술 읽다가도 깊이 생각하게하는 공감되는 구절이 있어요"
"5","2020.08.24","정말 영화로 만들어도 좋을만큼 예쁘고 참신한 아이디어가 있는 소설! 넘 재밌었음 ㅎㅎ"
"4","2020.08.24","읽으면 읽을수록 작가의 따뜻함과 세심함에 웃음과 눈물이 나오는 멋진 소설이었다. 유난히 꿈이 많은 나에게 좀 더 특별했던 책."
"5","2020.08.24","동화같은 꿈이야기였어요!!"
"5","2020.08.23","행복한기분이드는 책이네요"
"5","2020.08.23","문체와 전체적인 분위기가 너무 따뜻한 책입니다 내용도 너무 귀엽고 몽글몽글한 느낌이라 힐링하면서 읽었어요ㅠㅠ 종이책으로도 사서 소장할 예정이에요!!"
"5","2020.08.22","어른들의 동화..흠뻑빠져서 읽었다. 한동안 생각많이날듯ㅎ"
"4","2020.08.22","나만 재미없나..."
"5","2020.08.21","Heartwarming story it was."
"5","2020.08.20","간만에 재밌게 술술 읽은 책!"
"5","2020.08.19","따뜻하고 귀여운 책이었어요. 좋은 사람들에게 선물하고픈 꿈같은 책! 저도 좋은 꾸 사고 싶어요. 값은 두둑히 쳐드릴게요!"
"3","2020.08.19","소소한 감동을 주는 소설이었어요."
"5","2020.08.19","재밌게 읽었어요. 오랜만에 읽는 소설이네요. 꿈에 대해 다시 생각하게 해주는 것 같아요"
"5","2020.08.19","올해 꼭 읽어야 하는 책. 특히 직장인들에게 추천하고 싶다. 내가 꾼 모든 꿈들이, 잠 든 사이 내가 고른 구매의 결과라는 상상력이 몹시 놀랍다. 동시에 덜렁하지만 진솔한 신입 사원 페니가 동분서주하는 모습은 나의 회사 생활과 별반 다르지 않아 더욱 흥미롭다. 특히 깐깐한 매니저 웨더와 가족 비즈니스로 대를 이어 가업을 이어 온 오너 달러구트가 갓 입사한 주인공의 중대한 실수를 너그럽게 받아들이는 장면에서 위안을 받았다. 사실 내가 저지른 실수들도, 이렇게 지나갈 수 있는 게 아니였을까...나쁜 기억을 놓아주었다. 시작부터 외국 서적을 번역한 듯해 꿈손님들의 일상을 다루는 장면에서 조금 어색함을 느꼈지만, 우리나라 작가로서 무엇을 보여줘야하는 지 각오가 단단했구나 , 하는 믿음이 갔다. 서사를 이끌기 위한 중요 소재를 모두 우리나라의 주요 이슈인 급증하는 반려동물 가구, 절정을 맞은 취업난과 직장인의 번아웃 등에서 끌어와 따듯한 시선으로 잘 풀었다는 점에서 특히 그렇다. 원래는 시나리오로 시작한 게 아니었을까 싶을 정도로, 머릿속에 장면이 훤히 그려진다. 다 읽었지만 마지막 장을 덮기 힘들었다. 잠든 아이의 얼굴을 어루만지며, 그 순간을 기억하고 싶은 마음으로 인물 하나하나를 되새겼다. 이 책을 쓴 작가가 너무 고맙다"
"5","2020.08.18","꿈이라는 소재를 따뜻한 이야기로 풀어가주셔서 너무 재밌게 읽었습니다"
"5","2020.08.18","하루만에 다 읽을 정도로 빠져들고 재미있게 봤어요. 꿈, 과거, 현재, 미래에 대해 생각해보는 시간이기도 했고 꿈백화점이 실제로 있다면 나는 어떤 꿈을 사려고 할까 하는 생각도 하게 됐어요. 몇년 뒤 한번 더 보고 싶은 책이네요 :)"
"4","2020.08.17","마음 편하게 읽을 수 있는 꿈에 대한 소설. 고차원적이진 않지만 흥미로운 이야기였습니다. 청소년 문학으로 적합한 것 같아요. 시간의 소중함과 잠의 필요성, 꿈의 다양함을 배우기 적합하네요."
"5","2020.08.17","꿈이라는 걸 이렇게 이쁘게 표현할 수 있다니 대단한 작가분이신거 같아요! 재미있게 읽고 가요"
"5","2020.08.16","저도 꿈을 사러가고싶네요.."
"5","2020.08.16","제목이며 표지며 내용까지 외국소설같네요. 스스럼없는 직장분위기가 너무 신기했습니다. 달러구트와 페니는 대표와 말단 직원이지만 친구같아요^^ 꿈꾸는 직장분위기입니다. 재밌게 잘 봤습니다."
"2","2020.08.16","청소년이 좋아하는 책인가봐요. 도무지 진도가 안나가고 눈에 안 들어오네요."
"5","2020.08.15","진짜 재밌게 읽었습니다 역시 꿈에서도 사춘기들은 왕성하네요ㅋㅋㅋㅋ 오랜만에 진짜 기분좋은 책이었습니다!!"
"5","2020.08.15","정말 재미있게 잘 읽었어요."
"5","2020.08.15","너무 재밌게 읽었어요. 소설을 읽은 건 오랜만이었는데 이야기 속에 푹빠져 계속 보았어요. 재미도 감동도 눈물도 났던 좋은작품이네요!"
"5","2020.08.14","한번 펼쳐서 읽기시작하면서 어라?왜이렇게 쭉쭉읽어지나?이런생각하면서 진짜 웃으면서 읽었어요~ 물론 뭉클거리는 감동도 조금있구요~ 재미있게 읽었습니다~^^"
"5","2020.08.14","오늘도 꿈백화점 좀있다 들를게요. 좀 있다 만나요 페니양."
"5","2020.08.14","너무 재밌게 읽었어요 정말로..."
"5","2020.08.14","큰 불만없이 재미있게 잘 읽었습니다."
"5","2020.08.13","우리나라 소설인데도 외국 느낌 나는 소설!ㅎㅎ 환타지인데 꿈에 대해서 한번도 생각해 보지 않은 소재였습니다. 자가가 묘사한거 상상하면서 읽는게 재미 있었습니다. 눈물나는 부분도 있었고 ㅠㅠ 시간 가는줄 모르고 읽었어요!"
"5","2020.08.13","나미야 잡화점의 기적같은 느낌의 책. 술술 잘 읽히고 굉장히 재미있었음."
"5","2020.08.13","외국소설인줄 알았는데 국내 작가님이라 놀랐어요 ! 해리포터 처음 봤을때처럼 머리 속에 상상으로 내용이 그려지는 느낌이었어요 ~~ 2편 3편 계속 연재해주세요 !"
"5","2020.08.12","뭔가 우리나라 소설이 아닌 외국 소설같은 독특한 소재와 세계관이 아주 훌륭한 소설입니다! 근래에 읽은 소설 중 최고입니다"
"5","2020.08.12","꿈을 소재로 이런 이야기를 풀어낼 수 있는 작가가 궁금해지기까지 합니다. 잠자기 전에 며칠동안 읽었지만 꾸고 싶은 꿈은 못 꾸었습니다. 신선한 소설입니다."
"5","2020.08.11","오랜만에 즐겁게 읽은 소설이에요. 분량이 줄어드는게 아쉬울 정도였네요"
"5","2020.08.11","청소년을 위한 책이라 조금 시시할까 걱정했지만..어른이 읽어도 공감할만하고 생각할 거리를 주는 책이에요~ 초등학생인 아들이 조금 더 크면 읽어보라고 사줘야겠어요~ 다음 이야기가 또 있을것만 같아요....이대로 책장을 덮기가 너무 아쉽네요~!!"
"5","2020.08.11","마치 어른을 위한 베드타임 스토리같아요. 자기전에 가볍게 읽기도 좋고, 이 책을 읽고 자면 왠지 멋진 꿈을 꿀 것만 같은 기분이 듭니다."
"5","2020.08.10","책을 다 읽었다는 게 아쉽다고 느껴질만큼 재미있었어요.첫 에피소드부터 마지막까지 작가님의 꿈에 대한 상상력에 감탄했고 시리즈물로 계속 보고싶다는 생각이 절로 들 정도로 매력적이에요. 다른 꿈제작자들이나 페니랑 막심의 관계라던가 꿈 백화점 직원들의 이야기라던가 보고싶은 이야기는 너무 많은데 마지막 페이지여서 너무 서운한거에요ㅜㅠ"
"5","2020.08.09","어른을 위한 동화처럼 따듯하고 착한 책. 달러구트를 포함하여 페니를 대하는 어른들이 너무 이상적인 어른이라서 놀랐어요. 첫 심부름을 나간 아이가 실수를 했다면 연습과 마음의 준비를 할 수 있도록 도와주지 않은 어른들이 나쁜 게 당연하죠. 또 그런 일이 생기지 않도록, 안 그래도 속상한 아이가 주눅들지 않도록 마음을 써주는 다정한 사람들이 있는 가게에서 산 꿈이 어떻게 안 좋을 수가 있겠어요. 저도 꼭 한번 가보고 싶고, 이미 몇 번이나 방문했을 거라고 믿고 있어요. 마지막 에피소드에선 정말 펑펑 울었네요. 동물들에게도 꿈을 파니까 먼저 떠나간 아이들이 맡겨놓은 꿈이 곧 도착할 거라고 믿습니다. 오랜만에 좋은 이야기를 읽었어요. 감사합니다."
"5","2020.08.09","문득 내가 꾸었던 꿈들을 구입하러 가는 그런 모습이 상상됐어요 아름다운 판타지 같으면서도 현실적이라 재밌었고 인생의 방향까지 고민해 볼 수 있는 유익한 시간이였습니다"
"5","2020.08.08","내용이 넘나 귀엽고 술술 읽혔음. 청소년 소설로 분류 되어있던것 같은데 어른동화같고 잘 읽었습니다."
"5","2020.08.07","굉장히 재미있었습니다. 생각 할 거리도 많고, 마지막의 스피도가 참.. 그런데요.. 페니와 막심의 이야기도 풀어주셨으면 더 좋았을 것 같습니다.(로맨스를 좋아해요.)"
"5","2020.08.06","아껴서 읽고싶은,오랜만에 종이책으로 소장하고 싶은 예쁜 책"
"5","2020.08.06","쉽게 잘 읽히고 흡입력 좋습니당 잠이나 꿈은 당연하게 여기며 살았는데 기발한? 내용들로 전개되니까 재밌었어요 ㅎㅎ 드라마로 나오면 진짜 좋을것같아요ㅎㅎ"
"4","2020.08.05","따뜻한 책이에요 단편 드라마로 만들면 재미있을거같아요"
"5","2020.08.05","뻔한 교훈을 따뜻하게 말하는 법"
"5","2020.08.04","시간가는줄 모르고 재밌게 읽었습니다.  어른을 위한 동화같은책"
"3","2020.08.04","따듯하고 기분 좋은 예쁜 동화"
"5","2020.08.03","귀여운 아이디어로 조용히 시간 보내기 좋아요"
"5","2020.08.03","어른을 위한 동화같은 이야기.  읽는 내내 마음이 따뜻하고, 내용도 재밌어요."
"5","2020.08.02","읽고나서 감정이 더 풍부해진거 같은 이야기에요! 마지막엔 질질 울면서 읽었습니다 ㅠㅠ"
"5","2020.08.02","재미있었어요 마지막 부분 볼때는 울면서 읽었네요ㅠㅠ"
