rating,date,content
5,2020.10.11,읽을수록 점점 빠져들고 몰입도가 엄청 좋아요!! 평소 판타지 장르를 좋아하는 저는 너무 재미있었어요 마음이 몽글몽글해지고 잠이들면 진짜 있을거같은 꿈 백화점 저도 한번 가보고 싶어요ㅠㅠ강추에요
5,2020.10.11,작가분께 너무너무 감사한 마음을 전하고 싶은 책입니다. 정말 오랜만에 위로받는 기분으로 ? 그리고 따뜻한 마음으로 책을 드라마 보듯 봤어요~! 자기 전에 읽다가 자면 그렇게 이불속이 따뜻할 수가 없어요 ~ 다 읽고 나서도 읽고 또 읽을 책입니다
5,2020.10.09,너무 잘 읽히고 재미있습니다!!!! 소설책 읽는 걸 좋아해서 어떤 책을 살까 고민하다 베스트셀러에 있고 다들 재미있게 읽었다는 리뷰를 보고 구매하게 되었어요~ 그런데 진짜 너무 흥미로운 소재로 이야기를 잘 이끌어 가는 느낌이었어요. 책 내용을 영상으로 만들어도 정말 좋을 만한 소재였어요. 아직 끝까지는 읽지 않았지만 하루만에 다 읽을 거 같아요 ㅎㅎㅎ
4,2020.10.08,"지금 읽고 있는 ~~~중
오랫만에 읽어보는 장르... 소설이다.
에세이 그리고 소설은 잘 읽지 않는 편
그러나 이책은 궁금하고 읽어 보고 싶었슴"
5,2020.10.08,꿈을 꾸고 싶다고 생각하게 만든 책! 잠자기 전 한 챕터씩 읽으면 휴대폰 보는 것보다 훨씬 재밌다고 느낄 책
4,2020.10.05,기대됩니다.
5,2020.10.05,꿈을 자주꾸는데 꿈으로 이런 재밌는 이야기를 만들어내다니 누구나 생각할것같지만 또 그렇지도 않아서 너무 재밌게 읽었어요.
5,2020.10.05,이 책을 읽고 꿈꾸니까 꿈백화점에서 뭘 골라왔길래 이런꿈을 꿨을까 하는 생각이 드네요ㅎㅎ 마음이 따뜻해지는 책입니다
5,2020.10.05,"너무 재밌게 안쉬고 봤어요 부끄럽지만 정말 오랜만에 책을 읽었어요
근데 이렇게 숨도 안쉬고 후다닥 본건 더더욱 오랜만이네요
글의 묘사들이 머리속 그림을 채우면서 눈과 귀가 같이 움직임을 느꼈어요 너무 재밌게 봐서 이책을 만든 분들에게도 힘되고 싶어 안하던 후기를 어떻게든 쓰려고 왔네요
책 묘사가 지구상은 아닌듯 해요 하지만 저는 한국과 영국 프랑스 등등을 짜집어가면서 그림을 그려 읽어 갔더니 집에서 여행도 갔다 왔어요
전 학창시절에 해리포터를 보다 큰 30대 여성이에요
너무너무 푹빠졌었는데 오랜만에 다시 주인공이 된 기분을 느꼈어요
덕분에 즐거운 여행한 기분이에요
많은사람들이 이책을 읽고 힘이 났으면 좋겠네요
작가님 흥하세요!"
5,2020.10.04,오랜만에 신선한 소재의 책을 읽게 되었는데 넘 재밌어요
5,2020.10.04,상상의 나래를 펼치게 되요 너무 아름답고 재밌었어요 아주 순식간에 읽히구요
4,2020.10.04,한번에 읽었어요 어렵고 심오한 내용없이 읽기편하고 흥미로운 소설이예요 페이지 8쪽정도가 인쇄 누락되었는데 교환하기가 어려운 섬에 살고있어서 패스합니다.
5,2020.10.03,자기계발서보다 멋진소설책한권이 울림이 더 큰것같아요. 작가님 잘읽었습니다.
5,2020.09.29,아직 얼마 읽지는 않았지만 술술 잘 읽히네요. 그만큼 재밌습니다.
5,2020.09.21,"영화로 만나보고 싶을정도로 한번에 정독했습니다.
문득 누구나 한번은 생각했던 생각들이 신선함과 신비로움으로 다가오는데 쉽게 빠져나오질 못했어요.
너무 재밋게 잘 읽었습니다."
5,2020.09.17,중간에 읽다가 너무 재밌어서 리뷰쓰러왔어요. 실은 사은품 받으려고 산 책이었는데 너무너무 마음에 들었어요. 초등학교때 다독상을 받게 만든 모험 시리즈 소설이 있었는데 그걸 읽을때의 기분이 들어요. 후기에 호그와트 이야기가 많이 나오는데 해리포터를 아직 안읽은 입장에서 해리포터가 이 만큼 재밌으면 볼만하겠다는 생각이 들어요ㅎㅎ
5,2020.09.11,꿈이 없는 자에게도 '꿈'을 꿀 수 있는 기회를 주는 책
5,2020.08.28,"오랜만에 기발한 내용의 책을 읽게되어 기분좋습니다.
내용도 어렵지않아 쉽게 읽히고요"
5,2020.08.27,아직 다 안 읽었는데 너무 잘 읽히고 정말 독특한 소재인 것 같아요! 너무 재밌어서 공부하다 쉬는 시간에 폰도 안 하고 이 책을 들여다 봅니다 ㅎㅎ
5,2026.01.01,오랜만에 읽은 책인데 재밌게 봤어요
5,2025.12.31,"꿈에대해서 이런글을 쓸수있다니 너무 잼있고 흥미로워요
읽는데 시간가는줄 몰라요"
5,2025.12.28,"진짜 어른을 위한 동화 같은 느낌이에요
마지막 에피소드에서 눈물을 흘렸답니다 🥲🥲
2편도 기대 돼용 :)"
5,2025.12.18,"상상력이 엄청 풍부하고, 세계관이 꽤 흥미로워서 볼만했던거 같습니다!"
5,2025.11.02,빠른 배송 감사합니다.
5,2025.10.23,재밌어요. 아이도 함께 보아야 겠어요
5,2025.09.06,감사합니다. 추천해요.
5,2025.08.28,판타지 소설의 진수를 볼 수 있어요.
5,2025.08.04,"딸이 읽어보고 재밋었다고해서
소장각으로 구매했네요"
5,2025.08.01,"너무 멋있는 소설이에요
간만에 재밌게 읽었습니다"
5,2025.07.17,"딸이 좋아해요
어른이봐도 재미있을것 같아요"
5,2025.07.12,시간이 지났는데도 아이가 갖고 싶어 합니다
5,2025.06.21,재미있어요 추천합니다.
5,2025.05.31,추천받아 구매했어요. 잘 읽을게요
5,2025.05.21,기대됩니다 잘 읽을게요
5,2025.04.18,저도 달러구트 꿈 백화점에 갈 수 있기를 빌며 잠을 청해봅니다
5,2025.03.12,넘 재미있는 책 입니더
5,2025.03.10,"유명한 이유가 있네요
초5아이가 읽는데도 좋아합니다"
5,2025.03.06,아이가 너무 재밌어해요
5,2025.02.19,중딩 권장도서라 구매했네요~~열씸 읽도록 하겠습니다ㅎㅎ
5,2025.02.13,마음이 몽글몽글해지는 책이에요 ㅎㅎ
5,2025.02.10,동화같은 설정으로 재밌습니다.
5,2025.02.02,책이 좀 어렵긴 한데 계속 읽다보니 재미있었어요
5,2025.01.28,힐링 되는 이야기들로 가득 차 있어서 좋아요
5,2025.01.14,아이가 재미있어해요
5,2024.12.29,24년 마지막을 꿈백화점과 한께 하겠습니다
5,2024.12.28,추천받아 구매했습니다.
5,2024.12.26,"꿈을 사고 파는얘기~
생각도 못한 전개에 재미는 플러스"
5,2024.12.21,중학교 1학년 딸아이가 읽고 좋아하네요
5,2024.12.20,재미밌어요. 흥미진진합니다
4,2024.12.10,"책이 엄청 잘 읽혀요ㅋㅋ
너무 빨리 읽어서 아까워요.
잔잔하고 힐링도 되고 재미있어요"
5,2024.12.10,재미있게 잘 읽었습니다.
5,2024.11.14,재미있게 볼수 있어서 아주 만족스럽네요
5,2024.10.12,시간가는지 모르고 읽었어요
5,2024.09.27,"아이가 정말 좋아합니다.
다음편도 기대합니다."
5,2024.09.27,마음이 예뻐지는 책
5,2024.09.24,꿈에 대해서 다시 생각해 보게 되는
5,2024.09.11,"바쁜 일상생활 속,이 책을 읽으면서 잠깐 쉬어갈 수 있어 좋았다. 눈물 흘릴 뻔 •••"
5,2024.09.09,추천해요 감사합니다.
5,2024.09.07,좋아요 ㅎ힐링돼요ㅎ
5,2024.08.25,유익하고 재밌어요
5,2024.08.08,내안에쉼을주는귀한시간을선물했습니다.
5,2024.08.06,베스트서적을잃고삽니다.이제서야중년이되어내시간을갖으며밀린독서에빠져봅니다.그렇게선택했어요
5,2024.08.05,상상속에나를넣어위로받습니다
5,2024.08.02,딸이 방학에 읽겠다고 하여 샀는데 재미있다고 합니다
5,2024.07.19,좋습니다 다음에도 이용할게요
5,2024.07.16,잘읽겠습니다 유행할때 안읽고 뒷북치는 히
5,2024.07.15,배송도 빠르고 좋아요
5,2024.06.30,너무 재미있게 잘 봤어요
5,2024.06.26,아이가 사달라해서 구입했어요.
5,2024.06.18,표지그림을 바꾸지말고 양장본을 만들어주세요
5,2024.06.05,도움이 되서 샀습니당
5,2024.06.04,아이가 사달라고 해서 구매했는데 정말 재밌다고 하네요.. 본인이 읽고싶다고 해서인지 잘 읽네요..
5,2024.05.30,아이가 구입해달라해서 샀어요.
5,2024.05.14,판타지 소설로 진짜 꿈을 살 수 있다면 얼마나 좋을까? 라는 생각을 하게 되었습니다. 주인공 페니의 일상생활을 통해 전개되는 내용들이 너무 재미 있습니다.
5,2024.04.23,재밌 있는 소설이네요
5,2024.04.20,재밌게 읽었습니다~!
5,2024.04.19,추천받고 구매한책입니다 아직 읽고있어요
5,2024.03.27,재밌게 읽었습니다!
5,2024.03.18,너무재미있고느낀점이만데요
5,2024.03.17,"아이들에게 강추합니다.
부모님도 함께 읽으면 더 좋겠죠"
5,2024.03.01,"상상력을 자극하는 신선하고 재미있는 내용이예요~
아이가 좋아해요^^"
5,2024.02.25,너무재밌었어요 책 입문자용으로 좋네요
4,2024.02.16,잘읽었어요~~~~~
5,2024.02.02,책 아이가좋아합니다
5,2024.01.26,아이가 들고다니면서 여러번 정독했어요
5,2024.01.23,달러구트 꿈 백화점 재밌어요 ㅎㅎ
5,2024.01.22,유용합니다. 잘 활용하겠습니다.
5,2024.01.19,감동이 있네요.힐링하며 행복하게 읽었어요.
5,2024.01.04,말이 필요없는 베스트셀러죠
5,2023.12.26,재미있을 것 같고 유명한 책이라 2편까지 구매했네요. 첫 장부터 재미있습니다.
5,2023.12.18,내용이 판타지가 있으면서 재미있어요
5,2023.12.16,신선한 소재와 즐거움
5,2023.12.14,내용도 재미있고 많은 생각을 해볼 수 있어서 좋았어요
5,2023.12.11,너무 좋은내용 잘 읽었습니다!
5,2023.12.09,아이가 소장하고싶어해서 구입하게 되었습니다^^
5,2023.11.29,학생들이 많이 읽어서 선물하려고 구입했습니다.
5,2023.11.24,너무재밌어요 도움이 많이될것같습니다.
5,2023.11.09,잘 읽히네요 아직 재미있어요
5,2023.11.09,잘 읽히네요 아직 재미있어요
5,2023.10.31,동공이 바쁠 정도로 후루룩 읽었어요~^^
5,2023.10.25,인사이트가 있는 책입니다.
4,2023.10.17,"가볍게 읽기에는 좋아요.
사실 꿈을 만들고, 사고, 파는 설정이 흥미로웠지만 좀 아쉬운 부분도 있습니다..동화같이 가볍게 보기엔 좋네요."
5,2023.10.05,좋아요 추천합니다.
4,2023.09.23,처음엔 뭔가 싶으면서도 갈수록 빠져드는 책이네요
5,2023.09.16,"왜 베스트셀러인지 알겠네요
추천합니다"
5,2023.09.16,"좋네요.
동심과 소설 내용 너무 좋습니다."
5,2023.09.15,좋아요좋아요좋아요좋아요좋아요좋아요좋아요
5,2023.09.15,꿈속에 달러구트 있다면 한번 꾸고 싶다는 생각이 들어요. 너무 좋아요.^-^
5,2023.09.14,아이가 너무 재밌어하네요
5,2023.09.07,몇 페이지 읽었는데 재미있어요
5,2023.09.04,편안하게 모험의 세계로
5,2023.08.25,너어어어무 재밌고 집중이 잘되서 시간가는줄몰랐습니다
5,2023.08.23,좋은 내용이에요 또 읽고 싶은책이에요!
5,2023.08.04,오랜만에 힐링되는 귀여운 소설을 읽었어요:)
5,2023.07.31,굿~ 정말 재밌는 판타지! (딱 내취향)
5,2023.07.20,간만에 힐링했네요 귀엽고 좋아요
5,2023.07.19,아이가 정말 재밌게 보고있어요
5,2023.07.18,꿈에 대한 새로운 시각이 생겼습니다
5,2023.07.18,잘읽을게요 선물했어요
5,2023.07.17,간만에 재밌게 읽은 책이에요 ㅎㅎ
5,2023.07.15,너무너무 잼나요.
5,2023.07.15,너무 너무 재미있어요.
5,2023.07.14,흥미로운 이야기로 마음을 따뜻하게 위로해주는 좋은 책입니다!
5,2023.07.12,모순적인 부분도 보이긴 하지만 나름대로 재미와 감동이 있었습니다
5,2023.07.09,힐링~잘읽었습니다~~
5,2023.07.04,후기보고 구매했어요.
5,2023.07.01,내용이 술술 잘 읽어지고 재미났어요.
5,2023.06.29,꿈에 대해 풀어놓는 상상력이 재밌네요.
4,2023.06.25,재밌어요 매우 특이하고 참신했어요
5,2023.06.18,소재가 신선해서 그만큼 엄청 재밌었어요
5,2023.05.25,뒤늦게 알게 됐는데 너무 재밌게 술술 읽히네요 :)
5,2023.05.16,학교 수행평가용 도서~!!^^
5,2023.05.16,학교 수행평가용 도서~^^
5,2023.05.14,퇴사를 앞두고 좀 힐링 좀 해볼 겸 베스트셀러라고 들어서 구매하게 되었어요 기대했던 것 보다 훨씬 내용이 너무 다양하고 공감도 가고 너무 재미있어요 아껴서 보고 있는데 얼른 2권도 사고싶어요 ..🩷
5,2023.05.07,연휴에 시간 가는지 모르고 줄줄 읽었어요!!
5,2023.05.05,제목부터 취향저격입니다
5,2023.04.23,"표지 자체로도 너무 기분이 좋아집니다.
찬찬히 즐기며 읽어 보러구요^^"
5,2023.04.22,"어른이 되고 오랜만에 동화같은 책을 읽어서 기분이 좋습니다.
2권도 사려고해요"
5,2023.04.21,내용이 너무 좋습니다.
5,2023.04.19,좋아요 내용이 좋습니다.
5,2023.04.17,아이가 먼저 읽고 친구에게 선물했어요.
5,2023.04.14,읽어보고 재미있어서 선물했습니다.
5,2023.04.11,학교 독서시간 추천교재라 구매했습니다
5,2023.04.04,책이 따뜻해서 좋네여
5,2023.03.27,달러구트 꿈 백화점 이야기 멋져요
5,2023.03.24,예전부터 읽고싶은 책이여서 재밌게 봤다
5,2023.03.23,아직 읽기 전이지만 재미있을 것 같아요.
5,2023.03.22,재밌을 것 같아요~~~^^
4,2023.03.22,"아이 학교에서 필요해서 구매했어요.
표지가 새롭네요."
5,2023.03.18,책읽는 내내 힐링되는 시간이었습니다.
5,2023.03.15,표지 이쁘고 재밌게 읽었어요~
5,2023.03.15,가독성이 좋아서 재밌게 잘 읽었습니다
5,2023.03.14,꿈 백화점이라는 주제가 너무 신선하고 재밌었어요 책을 읽으면서 제가 꿨던 꿈도 혹시 꿈 백화점을 들렀던게 아닐까~ 싶었어요 ㅎ 추리소설만 읽다가 이런 소설을 읽으니 되게 몽글몽글하네요!
5,2023.03.09,아직 다 읽지는 못했지만 책을 내려놓을수 없게 재밌네요^^
5,2023.03.07,"현실적인 소설을 좋아하는 편인데, 이 책은 가상과 현실을 이질감 없이 넘나드는 면이 았어서 그런지 흥미로웠습니다~ 기발한 세계관을 만들어서 보여주신 작가님 최고에요~! 👍👍"
5,2023.02.28,덕분에 아이가 잘 읽습니다.
5,2023.02.26,재밌게 잘 읽었습니다
5,2023.02.25,동화 같은 소설입니다
5,2023.02.22,아주 아주 좋아요 강추합니다
5,2023.02.16,아직 읽어보진 않았지만 내용이 특이한것 같아 잼있을것 같아요
5,2023.02.15,술술 읽히고 다음 권이 기대되는 책이에요.
5,2023.02.13,재미있게 잘 읽었습니다
5,2023.02.12,너무재밌어서 시간가는줄모르고읽었어요ㅜ마음이정화되는느낌
5,2023.02.09,재미있게 읽엇습니다
5,2023.02.08,기대보단 아니였지만 재미있어요!
3,2023.02.07,재미없던데.. 왜 인기있는지 모르겠음.
5,2023.02.05,딸이 읽고 싶다고 사달라고해서 사줬는데 저만 읽고있네요^^
4,2023.02.05,호기심에 구매하게 되었는데 재미있게 읽은 편입니다.
5,2023.02.04,흥미진진한 스토리 재밌게 읽고 있어요
5,2023.02.02,좋은 책 입니다~♡
5,2023.01.27,책이 뭔가 몽글몽글한 느낌이 들었어요
5,2023.01.20,너무 좋은 내용입니다. 잘 읽을게요
5,2023.01.19,정말 베스트 셀러입니다. 상상의 끝은
5,2023.01.15,연말에 행복한 상상하면서 재밌게 읽었어요^^
5,2023.01.12,아이가 좋아 합니다. ^^
5,2023.01.12,"작가의 상상속 이야기가 재미있네요 호불호 있다그래서 걱정했는데 읽을만 해요~!
표지도 예뻐서 좋아요"
5,2023.01.11,읽고소장하고 좋은책요
5,2023.01.06,큰 아이가 시간 구애받지 않고 책을 읽고 싶다고 해서 구매했네요
5,2023.01.06,상상력이 풍부한 작품입니다. 재미있게 읽었습니다
4,2023.01.03,책구성이 잘되어있고 유익해요!
4,2023.01.02,상상력을 자극시켜줘요.
5,2023.01.02,초등고학년 아이도 곧잘 읽네요
5,2023.01.01,"올해도 교보문고에서 유익한책 많이 보아야 겠어요, 감사합니다."
5,2023.01.01,추천합니다. 꼭 읽어보세요
5,2022.12.29,계속 읽을 수록 흥미롭네요 재밌습니다
5,2022.12.29,재미있게 읽어서 선물용으로 또 구매했어요.
5,2022.12.28,읽고 싶은 책이었어요
5,2022.12.27,마음속 어딘가를 자극하는 그 느낌
5,2022.12.25,재미있게 읽었습니다
5,2022.12.23,재밌습니다 읽어보세요~
5,2022.12.20,글을읽은게힘들엇는데내용도재미있고빠르게읽혀집니다
5,2022.12.19,선물하기 위해 재구매 합니다
5,2022.12.19,여기는 잠들어야만 입장할 수 있는 ’달러구트 꿈 백화점‘ 입니다
5,2022.12.19,내용이 흥미진진합니다
5,2022.12.16,본걸 또봐도 재밌어요. 다른분께 추천해도 될거같아요
4,2022.12.15,결말이 쉽게 상상되어서 좀 아쉬웠지만 그것빼고는 재미있었어요.
5,2022.11.30,감동을 주는 책입니다.
5,2022.11.30,감동을 주는 책입니다.
5,2022.11.29,좋아요 생일 딱 맞춰 왔네요 책 너무 예뻐요
5,2022.11.22,"지인 추천으로 보게된 책인데, 왜 추천했는지 알겠어요.. 2권도 바로 구매하려구요!"
5,2022.11.16,추천 받아서 읽기 시작했습니다
5,2022.11.12,아이가 너무 좋아합니다.
5,2022.11.11,학원교재용으로 구입했어요
5,2022.11.08,재미있게 잘 읽었습니다.
5,2022.11.08,술슬 넘어가는 책이네요
5,2022.11.05,"아는분이 추천해주셨는데, 잘샀다는 생각이 들어요.. 정말 재미있네요"
5,2022.11.05,표지가 참 예뻐요 아이가 좋아해요
5,2022.11.05,재미있게 읽었습니다.
5,2022.10.26,잘 읽어보겠습니다~~~
5,2022.10.21,배송이 빠르고 좋아요.
5,2022.10.14,너무 설레는 마음으로 책을 받았는데 너무 기쁘고 또 어떤 내용이 있을지 기대돼요!!
5,2022.10.14,힘든 마음이 치유되는거 같아서 너무 좋아요ㅠㅠ
