rating,date,content
5,2020-12-23,매일 자기전 달러구트의 꿈백화점에 갈 생각에 기대하며 잠자리에 듭니다.
5,2020-12-22,집콕하는 초등 아이도 너무 재미있다고 해요~!
5,2020-12-22,아이가 필요한책이라서 구매했습니다
5,2020-12-21,인기가 엄청나던데 내용 기대됩니다. 잘읽겠습니다
5,2020-12-21,고1 제자 선물했어요~! 저도 사서 읽어보려구요!
5,2020-12-21,잘읽겠습니다~~
5,2020-12-21,아이들과 함께 읽어도 좋을 것 같은 이야기네요.
5,2020-12-21,소재가 흥미로워 기분이 좋아지는 책. 10대 아이랑 같이 읽어도 좋겠어요.
5,2020-12-21,크리스마스선물로 구입해줬는데 아이가 좋아하네요 잘 읽었으면 좋겠습니다
5,2020-12-21,믿었고 믿는 그대로 였습니다^^
5,2020-12-20,기발하네요
5,2020-12-20,너무 유명한 책이라 이제서야 읽어봅니다
5,2020-12-20,대만족
5,2020-12-20,ㄱ 좋어요
5,2020-12-19,오랜만에 정말 감동적이지만 진부하지 않은 소설... 마지막은 정말 울지 않을 수 없네요
5,2020-12-19,참신한 소재. 재밌게 읽었습니다
5,2020-12-18,마음이 따뜻해지는 이야기
5,2020-12-18,재미있어요
5,2020-12-17,꿈꾸고 싶게 만드는 책이네요
5,2020-12-15,오랜만에 꿈이라는 세상에 빠져들 수 있었던 책
5,2020-12-15,재미있어요
5,2020-12-14,아이 둘이 너무 재미있어 하면서 읽네요 책읽더니 빨리 자고 싶대요 ㅎㅎ
5,2020-12-14,책 찾아 보다가 읽었는데 정말 재미있어요!! (강력 추천)!!!!!!
5,2020-12-13,"추천받아서 산 책인데, 좋아요~"
5,2020-12-13,아이들과 함께 꼭 한번 꾸어보고 싶은 꿈에 대한 이야기를 나눠봐도 좋을듯 합니다.
5,2020-12-12,강추입니다
5,2020-12-11,아직 읽기전이지만 소재가 흥미로워서 기대중입니다
5,2020-12-11,재밌어요ㅎㅎ
5,2020-12-10,우리아들이 먼저 읽었는데 너무재밌어해요 꿈백화점에 가보고싶은 소망이생겼네요
5,2020-12-10,"몽글몽글한 이야기로 빨리 꿈속에 빠져들고싶다. 나는 오늘 무슨꿈을 구매할까,"
5,2020-12-10,제목만큼 흥미롭고 재미있다. 딸 아이에게 권했다. 같이 이야기나누려고~
5,2020-12-09,재미있어요!! 추천합니다!
5,2020-12-09,재밌고 신선해요~! 괜히 잠자기전에 '나도 꿈백화점 다녀올려나??'라는 생각이 들어요.
5,2020-12-09,푹 빠져서 읽었네요 ㅋㅋ 재밌고 읽고나면 마음이 따뜻해져요
5,2020-12-09,재미있어요`~추천
5,2020-12-09,재밌게 잘읽었어요
5,2020-12-07,동화같지만 우리가 매일 여행가는 그 곳!
5,2020-12-07,아이들과 같이 읽을 수 있어 좋네요
5,2020-12-05,뭔가 집중할게 필요해서 별생각없이 재밌게 읽을꺼리 찾다가 주문했어요 굿
5,2020-12-04,펴자마자 멈추지 못하고 순식간에 읽어버린... 감동이였습니다.
5,2020-12-03,흥미로운 책
5,2020-12-03,재밌게 읽었습니다~
5,2020-12-02,제목에 끌려서 읽는 중인데 재밌고 따스함이 있어요!꿈 백화점에 방문 해보고 싶네요:)
5,2020-12-02,초6학년 딸아이와 함께 재미있게 읽었어요^^
5,2020-12-02,재밌어요!
5,2020-12-01,처음엔 이해가 조금 느렸지만 천천히 읽으면서 마지막엔 눈물까지 흘리게하는 책이엇어요
5,2020-12-01,재밌었습니다. 소재도 괜찮았고 후반부에 감동적이고 재밌습니다.
5,2020-11-30,정말 꿈같은 이야기. 세상 사는 이야기. 가성비 좋은 상품입니다
5,2020-11-30,꿈이라는 누구나 공감하는 소재로 이야기를만들어 흥미롭게읽었다
5,2020-11-29,재미있어요
5,2020-11-28,당일배송좋네요
5,2020-11-28,꿈을 꾸게 하는 책
5,2020-11-28,잼있을거같아구매
5,2020-11-28,강추합니다 재밌어요
5,2020-11-28,나는 오늘 꿈을 사기 위해 잠이 든다.
5,2020-11-27,잘 받았습니다 베스트셀러여서 구입했네요
5,2020-11-27,재밌다해서 구입해 봐요~
5,2020-11-24,기대됩니다
5,2020-11-24,"잠들기 전에 잠깐 읽고 자려고 했는데, 새벽까지 읽었습니다. 최고예요!"
5,2020-11-23,줄거리가 너무 흥미로워서 읽고 싶었어요
5,2020-11-23,잘 읽었어요
5,2020-11-23,저희애가 재밌다고 저한테도 권해주네요
5,2020-11-22,흥미롭게 읽었습니다. 신선하네요
5,2020-11-22,재밌게 읽었습니다. ^^
5,2020-11-20,너무 재밌어서 아껴서 읽었어요ㅠㅅㅠ
5,2020-11-17,떠나는 자신은 안중에도 없단다. 그저 남은 사람들이 괜찮기를 바라지. 달러구트 꿈 백화점중
5,2020-11-17,누구에게나 각자의 사정이 있다
5,2020-11-17,한 자리에서 3시간만에 뚝딱 다 읽었어요~ 술술 잘 읽혀요
5,2020-11-17,잘읽을게요
5,2020-11-16,빨리 잠들고 싶다. 2시간도 채 안돼서 다 읽었을 정도로 흡입력이 있다
5,2020-11-14,넘 잼나게 잘봤어요ㅡ좋은꿈꾸고 싶어요ㅎㅎ
5,2020-11-12,재미있어요.
5,2020-11-12,꿈을 소재로한 독특한 세계관과 인물들이 매력적이예요..
5,2020-11-11,추천 받아서 기대하고 읽어보겠습니다!
5,2020-11-09,사랑스러운 동화입니다♥
5,2020-11-08,달러구트
5,2020-11-06,굳
5,2020-11-05,빠른 이야기 전개와 감동적인 이야기가 매우 흥미로웠네요
5,2020-11-05,재미있게 잘 읽었습니다
5,2020-11-04,책 제목에서부터 느껴지는 재미??
5,2020-11-02,제가..책을 여러번 구입했지만..한가지 책을 연속으로 읽은건 이번이 처음예요!
5,2020-10-30,추천합니다
5,2020-10-29,너무 재밌어서 금방 읽을 수 있었어요!
5,2020-10-29,꿈을 꾸는게 얼마나 낭만적인 일인지 알게되었다.
5,2020-10-28,어른 아이 모두에게 재밌는 책
5,2020-10-27,베스트셀러라 궁금해서 주문~
5,2020-10-26,페니와 함께 꿈꾸듯이 예쁜 세계로
5,2020-10-26,"환상적인 이야기!, 어른들의 동화 같습니다.^^"
5,2020-10-25,동화처럼 예쁜 이야기를 읽고 싶어서 주문했어요. 삶이 팍팍하니 글 세계로 도피하고 싶네요.
5,2020-10-25,잘읽었습ㄴ다
5,2020-10-25,잘봤어요
5,2020-10-23,아직읽진않았지만 재밌을것같아요
5,2020-10-22,완전 재밌을거같아요
5,2020-10-22,리뷰보구 재미있을거같아 주문했어요.
5,2020-10-21,"오늘 잠든 사이에는, 내가 달러구트 백화점에서 어떤 꿈을 고를지 궁금해지는 책 :)"
5,2020-10-20,점점 재미있어요 이글의작가는따뜻한시선을가졌을꺼같은 따뜻하고재밌는책이에요
5,2020-10-20,흥미롭게 읽고 있습니다
5,2020-10-20,이 책을 읽는 동안 신비로운 세계로 여행하는 느낌이었어요
5,2020-10-19,기대됩니다
5,2020-10-18,마음이 따뜻해지는 책
5,2020-10-18,꿈을 꾸는게 기다리질 정도로 귀여운 책이다. 너무 재밌게 잘읽었다!!
5,2020-10-17,막힘없이 술술 읽히는 책
5,2020-10-16,평소 꿈을 안꾸는 내 자신이 미워지는 책 ㅠㅠ 읽으면서 마음이 몽글몽글해지고 행복했다
5,2020-10-16,소재가 신선해서 좋았어요.
5,2020-10-16,초5아이가 읽어보더니 최애 해리포터보다 재미있다고 하네요
5,2020-10-14,재미있게 읽고. 꿈을 소중하게 생각하고. 좋은꿈을 꾸자...ㅎㅎ
5,2020-10-12,"판타지이지만 현실에서 있을 것같은 이야기. 재미,감동 모두 좋았습니다."
5,2020-10-11,너무 좋아요... 평생 아껴 읽고싶은책에요
5,2020-10-11,너무 좋아요... 평생 아껴 읽고싶은책에요
5,2020-10-11,재밌어요 서체도 그렇고 읽다보면 외국책인가 싶기도함
5,2020-10-11,마음 몽실몽실해는 동화같은 소설  단조로운 일상에 쉼표가 되어준 책
5,2020-10-10,진짜 재미있어요!! 상상력이 자극되는 느낌!!
5,2020-10-07,아이가 읽고 싶은 책 이라고 해서 구매했어요
5,2020-10-05,초등 3학년도 재미있게 읽네요
5,2020-09-28,기대해봅니다.
5,2020-09-28,기대안하고 주문했는데 기대이상이네요~^^
5,2020-09-26,꿈에 대해 돌아보게하준 계기였다.
5,2020-09-24,기대되요!
4,2023-11-06,잘 읽겠습니다
4,2023-11-06,잘 읽겠습니다
4,2023-07-22,잘봤어요.
4,2023-03-09,레인보우 에디션 너무 예쁘네요. ^^   양장이면 더 좋았을 뻔 했어요.
4,2023-02-14,재밌게 잘봤습니다.
4,2023-01-22,마음이 포근해지는 소설
4,2022-11-07,재미있어요 표지도 이뻐서 소장도 좋습니다
4,2022-06-24,순수한 동심이 느껴지고 기분이 좋아지는 책
4,2022-06-07,좋은 책 감사합니다
4,2022-05-25,재미있어서 2권도 구입할려고 해요
4,2022-05-06,꿈을 더 믿게 해준 책
4,2022-04-12,굿
4,2022-04-05,잘 봤습니다
4,2022-03-28,재미있어요
4,2022-03-17,금방 읽었어요
4,2022-03-16,가볍게 즐겁게 읽기 좋네요
4,2022-02-27,잘읽을게요
4,2022-02-25,저도 이 마을에 가보고 싶어지네요.
4,2022-02-13,꿈이야기
4,2022-02-12,나도 설마 달러구트 꿈 백화점 단골?
4,2022-02-12,"""우리 어디서 만난 적 있나요?""라고 묻고 싶어지는, 아름답지만 흔한 성형미인 같은 책."
4,2022-01-20,"저도 읽고 아이도 읽고있는 책. 영화 인 듯,꿈인 듯"
4,2021-12-10,이런 도시가 실제로 존재한다고 하면 인생 버킷리스트 1위가 되지 않을까한다.
4,2021-11-11,잘 읽었습니다.
4,2021-11-02,소장하고 싶어지는 책이네요
4,2021-11-02,상상력이 풍부해지는 책입니다.
4,2021-10-26,재미있게 읽었어요~
4,2021-10-24,따뜻하고도 아름다운 환상의 환타지를 원한다면
4,2021-10-03,잘 읽었습니다.
4,2021-09-29,기대하고샀어요
4,2021-09-05,아이가 재밌게 읽었네요
4,2021-09-05,술술 편하게 읽었어요
4,2021-08-25,재미있어요
4,2021-08-13,시간가는줄 모르고읽었어요 술술 읽어지네요
4,2021-08-12,좋은꿈을 꾸고 싶네요
4,2021-08-09,오늘은 아직 좋은 꿈이 잔뜩 남아 있답니다.
4,2021-08-04,재밌게 읽었습니다. 2권도 나왔다길래 기대돼요!
4,2021-07-19,동화같은 느낌이라 청소년이 읽기에도 좋을 것 같아요. 2편 출시된다고 하니 기쁘네요!
4,2021-07-16,좋은 책입니다.
4,2021-06-26,"꿈을 파는 백화점이라니, 어젯밤 나의 꿈도 달러구트 꿈백화점에서 사온 걸지도 몰라 : )"
4,2021-06-20,뛰어난 상상력의 그릇에 담긴 다소 진부한 내용물
4,2021-06-17,재미있게 잘 봤어요. 재미 있어서  금방 읽었네요.
4,2021-04-06,꿈에 대한 신비스러운 상상 !! 너무 재미있게 읽었습니다
4,2021-04-04,책을 추천하는 사람에게 적극 추천합니다
4,2021-04-01,좋ㅇㅏ요~~
4,2021-03-23,재미있게 읽었어요.
4,2021-03-22,재미있네요
4,2021-03-17,재밋어여~~ 요즘 인기많은 소설이던데 괜찮네요
4,2021-03-14,좋아요
4,2021-03-12,가볍게 읽기 좋아요
4,2021-03-10,꿈을 꾸다
4,2021-03-04,흥미로운 내용이네요
4,2021-03-01,잘 봤어요.
4,2021-03-01,제목이 와 다아서 구매했어요
4,2021-02-27,재밌어요
4,2021-02-24,상상력 만땅!!
4,2021-02-22,재미있어요
4,2021-02-20,좋아요
4,2021-02-18,신박하고 따뜻한 이야기~
4,2021-02-17,동화같은 이야기네요
4,2021-02-15,초등 아이 사줬어여
4,2021-02-13,아이와어를 함께 읽고 이야기 나눠보셔요~~♡ 좋은책입니다
4,2021-02-13,재미있습니다.
4,2021-02-09,아직 읽어 보진 안았지만 재미있을 것 같네요..
4,2021-02-07,새로운 상상력으로 접근한 소설
4,2021-02-04,거대한 꿈 보다는 일상에서 느끼는 미래에 대한 소소한 꿈
4,2021-02-02,좋아요
4,2021-02-02,귀엽고 뭔가 한번 가보고 싶은 세계에요!
4,2021-02-01,꿈에 대한 새로운 상상 아이와 함께 읽어 더 좋은 시간이였습니다.
4,2021-02-01,꿈에 관하여..
4,2021-02-01,읽을만합니다
4,2021-02-01,소재가 신선해요.
4,2021-01-30,요즘 판타지소설에 심취해있는 아이와 아이친구에게 선물했는데 재밌게 읽고 있습니다.
4,2021-01-29,제목이 확 당기더라고요~^^ 금방 배송되어서 좋았습니다.^^
4,2021-01-24,잘 읽힙니다.
4,2021-01-23,"독특한 소재, 다양한 어휘표현, 가볍게 읽기에 좋습니다"
4,2021-01-21,베스트셀러는 꼭 읽어보는 편이라 구매. 자기전 가볍게 읽기좋지만 내용은 결코 가볍지 않음
4,2021-01-20,다시 읽고 싶은 책이에요
4,2021-01-20,꿈나라를 여행하는듯한 어른들의 동화
4,2021-01-16,재밌을거같네요
4,2021-01-15,오랜만에 상상의 나래를 펼친 재밌는 책
4,2021-01-14,중학생인 딸이 재미있다고 하네요
4,2021-01-12,꿈에 관해 다시 한번 생각해보게되네요. 잠자는 시간도 아까웠는데 읽고나서는 좀 달라졌구요.
4,2021-01-10,읽으때만큼은 자유로운 환상의 세계에 있는느낌
4,2021-01-10,요즘 핫하길래 딸아이와 함께 읽기위해 구입
4,2021-01-07,딸아이가 좋아할것같아 구매했어요 같이읽어야겠어요
4,2021-01-05,정말재밌다
4,2021-01-05,재미있게 읽었습니다
4,2021-01-04,오랜만에 판타지 느낌....  영화도 공연도 없고..혼자 상상의나래
4,2021-01-04,"머리비우려고 산 오랜만의 소설 책인데 속도감 있게 잘 읽혀요,꿈백화점이라는 소재가 신선해요"
4,2021-01-03,제목에 이끌려서..
4,2021-01-02,당신의 꿈은 안녕하십니까?
4,2021-01-02,쉽게 금방 읽히는 책이에요
4,2021-01-01,겨울 분위기 물씬 나는 기분 좋은 소설입니다. 마음이 따뜻해지네요!
4,2021-01-01,찬찬히 읽어보고 생각하기 좋은 책이네요.
4,2021-01-01,따뜻한 책입니다. 읽어보길 추천해요
4,2021-01-01,잘봤습니다. 다음작품도 기대할게요
4,2020-12-30,꿈꾸고싶은 어른이
4,2020-12-29,마음 복잡할때 가볍게
4,2020-12-29,베스트셀러라서 주문했어요. 아이랑 같이 잘 읽었어요
4,2020-12-29,잠들때마다 설레임~ 오늘은 무슨꿈을 사러가지!!
4,2020-12-28,읽다보면 마음이 편안해지고  한장 한장 넘기는게 아쉬워요
4,2020-12-26,선물받은 책인데 기대되네요
4,2020-12-23,너무 재미있게.읽었습미다
4,2020-12-22,아이와함께읽어요
4,2020-12-19,기대하는중입니다
4,2020-12-19,성인들도 재밌게 읽을수있는 책입니다!
4,2020-12-18,좋아요
4,2020-12-16,꿈백화점 한 번 가보고싶네용 ㅎㅎ
4,2020-12-14,꿈. Dream 꿈 dream 이죠
4,2020-12-09,읽다보면 왜 며칠 동안이나 베스트셀러 상위목록에 위치하고 있었는지 이해가 간다.
4,2020-12-06,추워질 땐 가볍고 따뜻한 책 선물! 아들에게!ㅎ
4,2020-12-04,나쁘지 않네요. 중간에는 나미야 잡화점의 기적이 생각나기도 하고요.
4,2020-12-03,독특한 꿈
4,2020-12-02,아이는 재미있게 읽었습니다.
4,2020-11-27,재밌어요
4,2020-11-25,배송 사고가 있어 늦게 받았지만 많이 기대되네요
4,2020-11-24,주위에 지인분들이 추천해서 구매했어요.
4,2020-11-23,내가 고객이라면 어떤 꿈을 샀을까?? 상상해보니 재미있었어요!
4,2020-11-23,바이럴이 일으킨 흥행의 비밀을 찾아서
4,2020-11-21,재밌어요
4,2020-11-20,기대합니다.
4,2020-11-20,ㅋㅋㅋ 잼있음..근데 이상하게 읽고있는 동안에 꿈을 많이 꾸게됨...신기 홍홍
4,2020-11-07,따뜻하고 몽글몽글한 책
4,2020-11-07,읽어보진 않았지만 기대되네요
4,2020-11-04,아직 읽기 전인데 기대됩니다
4,2020-11-04,페니...
4,2020-11-02,신선한 내용과 가독성 좋은 문체
4,2020-10-30,꿈꾸는 시간에 대해 다시 생각하게 하는 소설이에요
4,2020-10-28,잘 읽을게요
4,2020-10-20,재밌네요
4,2020-10-12,좋아요
4,2020-10-12,잘읽었어요
4,2020-10-09,성인들을 위한 판타지 소설. 가볍고 진지하고 생각을 하게 한다.
4,2020-10-04,"재밋고 따듯한 소설인 것 같고 어린이, 어른들 모두 읽어보면 좋을 것 같습니다."
4,2020-09-29,재미있고 흥미로웠어요 최근 읽은 책 중 최고였다는
3,2024-02-16,남편이 읽는다고 사서 아직도 읽는 중이네요
3,2023-12-20,베스트셀러 라미 기대중
3,2021-10-13,제목이 히가시노게이고의 나미야잡화점이 생각났지만 내용은 많이다른. 재밌었다.
3,2021-10-03,재미있게 읽었습니다
3,2021-10-02,유명해서 읽어보려고 샀어요
3,2021-09-26,제 취향은 아닌가봐요. 반정도 넘게 읽고 결국 포기했네요.
3,2021-09-02,잘 읽을게요
3,2021-08-20,내용은 재밌는데 책이 중고로 온거 아니겠죠? 오래된 책처럼 종이도 바래고 좀 그렇네요
3,2021-08-03,잘 읽었습니다.
3,2021-06-24,재밋어요
3,2021-06-23,크리스마스 시즌에 읽으면 마음이 따듯해질 거 같아요 설정이 독특하고 재미있습니다.
3,2021-06-20,아이가 친구에게 추천 받아 구입했어요. 읽어보고 저에게도 읽어보라고 해서 읽고있어요
3,2021-06-18,추천합니다.
3,2021-03-16,일단 읽어봅니다~
3,2021-02-19,가볍게 읽기 좋은 소설입니다..
3,2021-02-06,금방 읽기는 했는데 .. 뒤에 두 번째 에필로그편이  귀엽네요
3,2021-02-05,어른이를 위한 동화
3,2021-01-25,사두용미(?)... 후반부가 9할!!!
3,2021-01-21,보통이요
3,2021-01-15,소재의 참신성  빼면  감동은 없는 듯ㆍ마무리 못한 설정은 2탄을 위한 계획인가??
3,2021-01-14,상상력이 매우 기발하나 왠지 모르게 자꾸만 아쉬워요
3,2021-01-13,그냥 시간 때우는 용도의 책인 거 같아요. 솔직히 그다지 감동은 못받았어요.
3,2021-01-09,신선한 책이네요~
3,2020-12-29,재밌어요~~
3,2020-12-28,요즘 핫하대서 읽어보려구요
3,2020-11-02,잘 읽겠습니다.
2,2022-04-01,그냥 그래요..
2,2022-03-25,잔잔합니다
2,2021-02-16,재미있어요.^^
5,2025-11-17,꿈에 대한 다양한 시선과 상상. 나도 꿈백화점 가보고 싶다
5,2025-08-30,아이가 원해서 구입혔어용
5,2025-08-15,추천받아 구매한 책입니다!! 만족해요~
5,2025-07-28,재미있게 잘 읽었습니다
5,2025-05-23,"난 수면과 꿈을 제대로 누리고 있었나?하는 생각이 들게 하는 기분 좋은 소설, 복선회수는 덤"
5,2025-04-16,책읽는 시간이 너무 평온했어요~
5,2025-02-16,재미있게 잘 읽었습니다.
5,2025-01-22,잼써요
5,2025-01-12,굿
5,2025-01-11,소장하고 싶은 책이라규 해서 샀습니다
5,2025-01-06,좋아요. 적극 추천합니다.
5,2024-12-16,아이는 재밌어합니다
5,2024-12-10,읽다가 나도모르게 눈물이 나는 책
5,2024-10-10,좋아요~
5,2024-07-27,추천합니다
5,2024-07-09,그냥 지나쳐간다고 생각한 꿈을 아름다운 이야기로 표현한 책!
5,2024-05-28,초6  아이용으로 구매했어요.
5,2024-05-23,좋아요
5,2024-04-04,좋아요
5,2024-03-27,추천합니다
5,2024-03-17,좋아요
5,2022-03-03,따뜻하면서도 내면을 꿰뚫어보는  책. 3시간도 채 안돼 다 읽히는 몰입감있는 내용.
5,2022-03-01,와 진짜 이책을 읽을 수 있는 시대에 태어나서  완전 다행이에요!!
5,2022-02-24,나는 지금 어떤 꿈을 꾸고 싶은지 마음속으로 생각하게 되는..
5,2022-02-24,너무 재밌어요
5,2022-02-15,소설보다는 동화가 더 잘 어울리는 책입니다. 얼른 들어와서 꿈꾸세요. 백화점에서
5,2022-02-08,책을 읽고부터는 잠 자리에 누워 잠 드는 걸 기대하게 된다.
5,2022-02-04,흥미로운 소재
5,2022-01-31,재밌게 봤어요
5,2022-01-27,피식피식 웃기도 눈물이 그렁그렁 해지기도 하는 내용들에 책을 좋아하지 않는 나도 완독에 성공
5,2022-01-26,꿈이라는  소재로  재미.감동.공감 모든걸 느꼈고 너무 신선하고 재밌게 봤어요!
5,2022-01-21,신선한소재..하지만너무가볍지많은않은....
5,2022-01-21,굿
5,2022-01-14,굿~~
5,2022-01-12,나도 꿈 사고싶다
5,2022-01-11,소문난 책이라 읽었는데 재미있어요
5,2022-01-10,순수해지는 시간을 준 책입니다
5,2022-01-07,요즘따라 어떤 책을 읽어도 완독하기  힘들었는데 완벽하게 완독했습니다 너무 재밌게 잘 봤어요
5,2022-01-07,재밌게 읽었어요
5,2022-01-06,재밌게 질읽었습니다
5,2021-12-30,마음이 몽글몽글해지는
5,2021-12-30,재미있어요 상상력이 대단해요
5,2021-12-12,너무나도 따뜻한 이야기에요
5,2021-12-03,꿈
5,2021-11-25,재밌게 읽어서 2권도 구매했어요
5,2021-11-14,저도 꿈을. 자주 꾸고 즐기는 편인데 저런 세계가 있다면. 좋겠어요
5,2021-11-13,동화같고 푸근한 분위기가 너무 좋아요!
5,2021-11-12,엄청난 소설
5,2021-10-30,세시간도 안돼 다 읽었어요 2권도 사러 갑니다
5,2021-10-29,꿈의세계를 잘 표현한책
5,2021-10-28,꿀잼이에요 강추!!마음이 따뜻해지는 이야기들이에요
5,2021-10-27,완전 재미가 있어요 한번씯 읽어 보는거 추천합니다
5,2021-10-20,재미있어요.
5,2021-10-17,흥미진진하고 감동적인 이야기예요.
5,2021-10-14,창의성이 뛰어난 작품입니다. 웃기도하고 울기도하며 재밌게 읽었습니다.
5,2021-10-08,너무 재밌습니다!!!
5,2021-10-07,가벼운 마음으로 읽기 좋은 책.
5,2021-10-06,가볍게 읽기 좋다
5,2021-10-03,현실이 녹아든 픽션이 마음에 들었어요.
5,2021-10-03,재밌는 꿈의 세계 좋았어요ㅎㅎ
5,2021-10-01,재밌어요!
5,2021-09-30,일상적인 이야기를 꿈이라는 소재로 풀어써서 재밌었습니다.
5,2021-09-28,좋은책
5,2021-09-22,따뜻하고 소소한 행복을 느낄 수 있는 어른을 위한 동화
5,2021-09-21,베개와 이불을 세탁하고 보송보송한 상태로 자러가고 싶게 만드는 책
5,2021-09-20,술술 읽히는 마음이 따뜻해지는 책
5,2021-09-19,굿
5,2021-09-15,감동적
5,2021-09-15,마음의 위로가 필요한날엔 언제든 꺼내어 보고싶은 책입니다
5,2021-09-15,상황을 머릿속에 그려가며  재미있게 읽었어요.
5,2021-09-13,자기 전 마음 편하게 읽기 너무 좋네요
5,2021-09-13,오~ 재밌어요
5,2021-09-12,생각보다 재미있네요
5,2021-09-05,'꿈을 꾼다'는 신기한 경험을 색다르게 풀어낸 것이 인상적이다.
5,2021-09-05,재밌다. 외국소설인 줄 알았는데 우리나라 작가가 쓴 한국 소설인 걸 알고 놀라웠다
5,2021-08-31,잠자기전 읽기 좋아요
5,2021-08-29,정말 영화로도 만들어진다면 어떨지 궁금해요. 너무 재밌어요. 좋은 글 써주셔서 감사합니다.
5,2021-08-27,재밌고 감동적인 소설이에요
5,2021-08-26,재미있어요
